time,open,high,low,close,volume,gk_volatility,RSI,ATR,MACD_Line,MACD_Signal,MA_5,MA_20,MA_50,MA_200,MA_400,EMA_5,EMA_8,EMA_13,Bollinger_High,Bollinger_Low,Fibonacci_max,Fibonacci_0.382,Fibonacci_0.618,Fibonacci_0.786,Fibonacci_0.886,Fibonacci_low,Pivot,Support1,Resistance1,Support2,Resistance2,Prev_Pivot,Prev_Support1,Prev_Resistance1,Prev_Support2,Prev_Resistance2,%K,%D,SAR,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,return,log_return,lag1_close,lag2_close,rolling_mean_5,rolling_std_5,SMA_10,Volatility,Dollar_Volume,Year,Month,Day,Hour,open_macd_diff,rsi_open_ratio,open_close_ratio_ma5,macd_cross,bullish_candle_freq,previous_open,previous_open2,previous_high,previous_high2,previous_low,previous_low2,previous_bullish_candle_freq,signal,Trading_Signal,Pip_Value,previous_pip_value,previous_volume
2019-01-02,0.98124,0.99203,0.97963,0.98997,111847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98997,0.98997,0.98997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98721,0.9823900000000001,0.9947900000000001,0.9748100000000001,0.99961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98997,0.0,0.0,0.0,0.0,1.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110725.17459,2019,1,2,0,0.98124,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Buy,10.101316201501055,0.0,0.0
2019-01-03,0.98993,0.9906,0.98462,0.98672,163070,0.0,0.0,0.0,-0.0002592592592592924,-5.185185185185848e-05,0.0,0.0,0.0,0.0,0.0,0.9888866666666668,0.9892477777777777,0.9895057142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873133333333334,0.9840266666666667,0.9900066666666667,0.9813333333333334,0.9932933333333334,0.98721,0.9823900000000001,0.9947900000000001,0.9748100000000001,0.99961,0.0,0.0,0.99203,0.0,0.0,0.0,0.0,0.99997,-0.0032829277654877753,-0.003288328396003731,0.98997,0.0,0.0,0.0,0.0,0.0,160904.4304,2019,1,3,0,0.9901892592592593,0.0,0.0,0,0.0,0.98124,0.0,0.99203,0.0,0.97963,0.0,0.0,-1,Sell,10.134587319604345,10.101316201501055,111847.0
2019-01-04,0.98658,0.99082,0.98528,0.98658,132801,0.00541289884624709,0.0,0.0,-0.0004705961802259351,-0.0001356007175266738,0.0,0.0,0.0,0.0,0.0,0.9881177777777779,0.9886549382716049,0.9890877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875600000000001,0.9843000000000002,0.9898400000000002,0.9820200000000001,0.9931000000000001,0.9873133333333334,0.9840266666666667,0.9900066666666667,0.9813333333333334,0.9932933333333334,0.0,0.0,0.9918817999999999,0.0,0.0,0.0,0.0,1.00413,-0.00014188422247451982,-0.00014189428899301145,0.98672,0.98997,0.0,0.0,0.0,0.0,131018.81058,2019,1,4,0,0.987050596180226,0.0,0.0,0,0.0,0.98993,0.98124,0.9906,0.99203,0.98462,0.97963,0.0,0,Hold,10.13602546169596,10.134587319604345,163070.0
2019-01-07,0.98597,0.98706,0.97877,0.97962,94998,0.006806312189743711,0.0,0.0,-0.0011860242957383305,-0.00034568543316900515,0.0,0.0,0.0,0.0,0.0,0.9852851851851854,0.9866471742112483,0.9877352186588921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818166666666667,0.9765733333333333,0.9848633333333333,0.9735266666666667,0.9901066666666667,0.9875600000000001,0.9843000000000002,0.9898400000000002,0.9820200000000001,0.9931000000000001,0.0,0.0,0.9915913279999999,0.0,0.0,0.0,0.0,1.00628,-0.007054673721340388,-0.0070796755880616884,0.98658,0.98672,0.0,0.0,0.0,0.0,93061.94076,2019,1,7,0,0.9871560242957383,0.0,0.0,0,0.0,0.98658,0.98993,0.99082,0.9906,0.98528,0.98462,0.0,-1,Sell,10.208039852187584,10.13602546169596,132801.0
2019-01-08,0.97953,0.98344,0.97881,0.98129,109988,0.00656960222730681,0.0,0.0,-0.0015998095794504952,-0.0005965102624253032,0.9848359999999999,0.0,0.0,0.0,0.0,0.9839534567901236,0.985456691053193,0.9868144731361934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98118,0.9789200000000001,0.9835500000000001,0.97655,0.9858100000000001,0.9818166666666667,0.9765733333333333,0.9848633333333333,0.9735266666666667,0.9901066666666667,0.0,0.0,0.99082204832,0.0,0.0,0.0,0.0,1.00931,0.0017047426553151723,0.0017032912308574128,0.97962,0.98658,0.9848359999999999,0.004264086068549762,0.0,0.0,107930.12452,2019,1,8,0,0.9811298095794505,0.0,0.9998246602663488,0,0.0,0.98597,0.98658,0.98706,0.99082,0.97877,0.98528,0.0,1,Buy,10.190667386807162,10.208039852187584,94998.0
2019-01-09,0.98088,0.98177,0.97324,0.97445,170227,0.006751715030278545,0.0,0.0,-0.002451409906239932,-0.000967490191188229,0.981732,0.0,0.0,0.0,0.0,0.9807856378600824,0.983010759708039,0.985048119831023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764866666666667,0.9712033333333334,0.9797333333333335,0.9679566666666667,0.9850166666666668,0.98118,0.9789200000000001,0.9835500000000001,0.97655,0.9858100000000001,0.0,0.0,0.9898578844544,0.0,0.0,0.0,0.0,1.00512,-0.006970416492576015,-0.0069948233289523305,0.98129,0.97962,0.981732,0.005149433949474476,0.0,0.0,165877.70015000002,2019,1,9,0,0.9833314099062399,0.0,1.002908068890873,0,0.0,0.97953,0.98597,0.98344,0.98706,0.97881,0.97877,0.0,-1,Sell,10.262199189286264,10.190667386807162,109988.0
2019-01-10,0.97432,0.98488,0.97164,0.98456,184092,0.010596138622532733,0.0,0.0,-0.0022841861177558265,-0.0012308293765017485,0.9813000000000001,0.0,0.0,0.0,0.0,0.9820437585733883,0.9833550353284748,0.9849783884265912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98036,0.97584,0.9890800000000001,0.96712,0.9936,0.9764866666666667,0.9712033333333334,0.9797333333333335,0.9679566666666667,0.9850166666666668,0.0,0.0,0.9881960960089601,0.0,0.0,0.0,0.0,1.00496,0.01037508338036841,0.010321631596048023,0.97445,0.98129,0.9813000000000001,0.004697100169253387,0.0,0.0,181249.61952,2019,1,10,0,0.9766041861177558,0.0,1.0001773113783727,0,0.0,0.98088,0.97953,0.98177,0.98344,0.97324,0.97881,0.0,1,Buy,10.156821321199319,10.262199189286264,170227.0
2019-01-11,0.98428,0.98561,0.98137,0.98421,152692,0.009153211059732646,0.0,0.0,-0.0021550599459492226,-0.0014156754903912436,0.9808260000000001,0.0,0.0,0.0,0.0,0.9827658390489256,0.9835450274777026,0.984868618651364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98373,0.98185,0.98609,0.97949,0.98797,0.98036,0.97584,0.9890800000000001,0.96712,0.9936,0.0,0.0,0.9862093644878849,0.0,0.0,0.0,0.0,1.00419,-0.0003554887462419165,-0.00035555194734489986,0.98456,0.97445,0.9808260000000001,0.0041145267042516885,0.0,0.0,150280.99332,2019,1,11,0,0.9864350599459493,0.0,1.00019153598491,0,0.0,0.97432,0.98088,0.98488,0.98177,0.97164,0.97324,0.0,-1,Sell,10.16043324087339,10.156821321199319,184092.0
2019-01-14,0.98445,0.98471,0.98004,0.98092,140911,0.0042171829695610815,0.0,0.0,-0.002291783772072842,-0.0015908971467275632,0.981086,0.0,0.0,0.0,0.0,0.9821505593659504,0.982961688038213,0.9843045302725978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818899999999999,0.9790699999999999,0.9837399999999998,0.97722,0.9865599999999999,0.98373,0.98185,0.98609,0.97949,0.98797,0.0,0.0,0.97164,0.981835,0.0,0.0,0.0,1.00124,-0.003342782536247313,-0.0033483821160570646,0.98421,0.98456,0.981086,0.004059979063985457,0.0,0.0,138222.41812,2019,1,14,0,0.9867417837720729,0.0,0.9996148474197064,0,0.0,0.98428,0.97432,0.98561,0.98488,0.98137,0.97164,0.0,-1,Sell,10.194511275129472,10.16043324087339,152692.0
2019-01-15,0.98083,0.98941,0.98023,0.98765,174585,0.007115812672850486,0.0,0.0,-0.0018359202880150471,-0.00163990177498506,0.982358,0.0,0.0,0.0,0.0,0.9839837062439669,0.9840035351408324,0.9847824545193696,0.9927614048118553,0.9744325951881446,0.0,0.0,0.0,0.0,0.0,0.0,0.9857633333333333,0.9821166666666666,0.9912966666666666,0.9765833333333334,0.9949433333333333,0.9818899999999999,0.9790699999999999,0.9837399999999998,0.97722,0.9865599999999999,0.0,0.0,0.9719013999999999,0.98123,0.0,0.0,0.0,1.00107,0.006860906088162144,0.006837477173330406,0.98092,0.98421,0.982358,0.0050221579027346485,0.9835969999999999,0.004582202405927634,172428.87525,2019,1,15,0,0.982665920288015,0.0,0.9985925028696018,0,4.0,0.98445,0.98428,0.98471,0.98561,0.98004,0.98137,0.0,1,Buy,10.1250442970688,10.194511275129472,140911.0
