time,open,high,low,close,volume,gk_volatility,RSI,ATR,MACD_Line,MACD_Signal,MA_5,MA_20,MA_50,MA_200,MA_400,EMA_5,EMA_8,EMA_13,Bollinger_High,Bollinger_Low,Fibonacci_max,Fibonacci_0.382,Fibonacci_0.618,Fibonacci_0.786,Fibonacci_0.886,Fibonacci_low,Pivot,Support1,Resistance1,Support2,Resistance2,Prev_Pivot,Prev_Support1,Prev_Resistance1,Prev_Support2,Prev_Resistance2,%K,%D,SAR,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,return,log_return,lag1_close,lag2_close,rolling_mean_5,rolling_std_5,SMA_10,Volatility,Dollar_Volume,Year,Month,Day,Hour,open_macd_diff,rsi_open_ratio,open_close_ratio_ma5,macd_cross,bullish_candle_freq,previous_open,previous_open2,previous_high,previous_high2,previous_low,previous_low2,previous_bullish_candle_freq,signal,Trading_Signal,Pip_Value,previous_pip_value,previous_volume
2019-01-02,95.677,96.538,95.358,96.345,18014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.345,96.345,96.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08033333333333,95.62266666666666,96.80266666666665,94.90033333333334,97.26033333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.345,0.0,0.0,0.0,0.0,96.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735558.83,2019,1,2,0,95.677,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Buy,0.10379365820748353,0.0,0.0
2019-01-03,96.315,96.348,95.758,95.82,23089,0.0,0.0,0.0,-0.0418803418803293,-0.00837606837606586,0.0,0.0,0.0,0.0,0.0,96.17,96.22833333333332,96.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.97533333333332,95.60266666666665,96.19266666666665,95.38533333333332,96.56533333333333,96.08033333333333,95.62266666666666,96.80266666666665,94.90033333333334,97.26033333333332,0.0,0.0,96.538,0.0,0.0,0.0,0.0,96.843,-0.005449167055892934,-0.005464067922889485,96.345,0.0,0.0,0.0,0.0,0.0,2212387.98,2019,1,3,0,96.35688034188033,0.0,0.0,0,0.0,95.677,0.0,96.538,0.0,95.358,0.0,0.0,-1,Sell,0.10436234606553955,0.10379365820748353,18014.0
2019-01-04,95.765,96.177,95.593,95.712,19520,0.005736511337754701,0.0,0.0,-0.08283069130931153,-0.023266992962714995,0.0,0.0,0.0,0.0,0.0,96.01733333333334,96.1135925925926,96.19028571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.82733333333334,95.47766666666668,96.06166666666668,95.24333333333334,96.41133333333335,95.97533333333332,95.60266666666665,96.19266666666665,95.38533333333332,96.56533333333333,0.0,0.0,96.52239999999999,0.0,0.0,0.0,0.0,96.51,-0.0011271133375077014,-0.001127749007438424,95.82,96.345,0.0,0.0,0.0,0.0,1868298.24,2019,1,4,0,95.84783069130931,0.0,0.0,0,0.0,96.315,95.677,96.348,96.538,95.758,95.358,0.0,-1,Sell,0.10448010698762955,0.10436234606553955,23089.0
2019-01-07,95.66,95.668,95.173,95.24,14538,0.00537509554258167,0.0,0.0,-0.1516227805621213,-0.04893815048259626,0.0,0.0,0.0,0.0,0.0,95.75822222222223,95.9194609053498,96.0545306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36033333333334,95.05266666666668,95.54766666666669,94.86533333333334,95.85533333333335,95.82733333333334,95.47766666666668,96.06166666666668,95.24333333333334,96.41133333333335,0.0,0.0,96.48522399999999,0.0,0.0,0.0,0.0,96.973,-0.004931461049816233,-0.0049436608288756035,95.712,95.82,0.0,0.0,0.0,0.0,1384599.1199999999,2019,1,7,0,95.81162278056212,0.0,0.0,0,0.0,95.765,96.315,96.177,96.348,95.593,95.758,0.0,-1,Sell,0.10499790004199917,0.10448010698762955,19520.0
2019-01-08,95.28,95.598,95.258,95.478,14765,0.004632008007787181,0.0,0.0,-0.18480606666545896,-0.0761117337191688,95.719,0.0,0.0,0.0,0.0,95.66481481481482,95.82135848193873,95.97216909620991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.44466666666666,95.29133333333333,95.63133333333333,95.10466666666666,95.78466666666667,95.36033333333334,95.05266666666668,95.54766666666669,94.86533333333334,95.85533333333335,0.0,0.0,96.40649056,0.0,0.0,0.0,0.0,96.835,0.0024989500209995352,0.002495832837439749,95.24,95.712,95.719,0.4152252400806155,0.0,0.0,1409732.67,2019,1,8,0,95.46480606666546,0.0,1.000224479994585,0,0.0,95.66,95.765,95.668,96.177,95.173,95.593,0.0,1,Buy,0.10473616958880581,0.10499790004199917,14538.0
2019-01-09,95.365,95.493,94.645,94.745,18519,0.006767246856396114,0.0,0.0,-0.26717125017472654,-0.11432363701028035,95.399,0.0,0.0,0.0,0.0,95.35820987654321,95.58216770817457,95.79685922532278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.961,94.429,95.277,94.113,95.809,95.44466666666666,95.29133333333333,95.63133333333333,95.10466666666666,95.78466666666667,0.0,0.0,96.3078113152,0.0,0.0,0.0,0.0,96.682,-0.007677161230859375,-0.007706782334523924,95.478,95.24,95.399,0.42849970828462974,0.0,0.0,1754582.655,2019,1,9,0,95.63217125017472,0.0,1.002919939456954,0,0.0,95.28,95.66,95.598,95.668,95.258,95.173,0.0,-1,Sell,0.1055464668320228,0.10473616958880581,14765.0
2019-01-10,94.7,95.19,94.612,95.115,17140,0.007372268187395346,0.0,0.0,-0.299142020728425,-0.15128731375390927,95.258,0.0,0.0,0.0,0.0,95.27713991769548,95.47835266191356,95.69945076456239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.97233333333332,94.75466666666665,95.33266666666665,94.39433333333332,95.55033333333333,94.961,94.429,95.277,94.113,95.809,0.0,0.0,96.14153018368,0.0,0.0,0.0,0.0,96.591,0.0039052192727846435,0.0038976136985266257,94.745,95.478,95.258,0.36689848732315544,0.0,0.0,1630271.0999999999,2019,1,10,0,94.99914202072843,0.0,1.0010141243593813,0,0.0,95.365,95.28,95.493,95.598,94.645,95.258,0.0,1,Buy,0.10513588813541504,0.1055464668320228,18519.0
2019-01-11,95.06,95.343,94.763,95.257,15969,0.005425340738056614,0.0,0.0,-0.3094536840314248,-0.1829205878094124,95.167,0.0,0.0,0.0,0.0,95.27042661179699,95.42916318148833,95.63624351248204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.121,94.89899999999999,95.47899999999998,94.541,95.701,94.97233333333332,94.75466666666665,95.33266666666665,94.39433333333332,95.55033333333333,0.0,0.0,95.9579865616384,0.0,0.0,0.0,0.0,96.335,0.0014929296115229196,0.001491816300036483,95.115,94.745,95.167,0.26969334437471965,0.0,0.0,1521159.033,2019,1,11,0,95.36945368403143,0.0,1.0004897575491267,0,0.0,94.7,95.365,95.19,95.493,94.612,94.645,0.0,1,Buy,0.10497916163641517,0.10513588813541504,17140.0
2019-01-14,95.237,95.302,95.06,95.175,14107,0.004113552585095065,0.0,0.0,-0.3205473953482425,-0.21044594931717842,95.15400000000001,0.0,0.0,0.0,0.0,95.238617741198,95.37268247449092,95.57035158212747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.17900000000002,95.05600000000003,95.29800000000003,94.93700000000001,95.42100000000002,95.121,94.89899999999999,95.47899999999998,94.541,95.701,0.0,0.0,95.76954844300903,95.57499999999999,0.0,0.0,0.0,96.375,-0.0008608291254187384,-0.0008611998515801769,95.257,95.115,95.15400000000001,0.26684639776474656,0.0,0.0,1342633.7249999999,2019,1,14,0,95.55754739534824,0.0,0.9997380615034576,0,0.0,95.06,94.7,95.343,95.19,94.763,94.612,0.0,-1,Sell,0.10506960861570792,0.10497916163641517,15969.0
2019-01-15,95.143,95.873,95.048,95.552,18875,0.00593381343277059,0.0,0.0,-0.29551201366942337,-0.2274591621876274,95.1688,0.0,0.0,0.0,0.0,95.34307849413202,95.41253081349294,95.56772992753784,96.33424547601854,94.55355452398146,0.0,0.0,0.0,0.0,0.0,0.0,95.491,95.109,95.934,94.666,96.316,95.17900000000002,95.05600000000003,95.29800000000003,94.93700000000001,95.42100000000002,0.0,0.0,94.612,95.47999999999999,0.0,0.0,0.0,96.475,0.00396112424481232,0.003953299648164272,95.175,95.257,95.1688,0.29032774583223053,95.4439,0.4451727380092698,1803544.0000000002,2019,1,15,0,95.43851201366942,0.0,0.9992967383693225,0,5.0,95.237,95.06,95.302,95.343,95.06,94.763,0.0,1,Buy,0.10465505693235096,0.10506960861570792,14107.0
