time,open,high,low,close,volume,gk_volatility,RSI,ATR,MACD_Line,MACD_Signal,MA_5,MA_20,MA_50,MA_200,MA_400,EMA_5,EMA_8,EMA_13,Bollinger_High,Bollinger_Low,Fibonacci_max,Fibonacci_0.382,Fibonacci_0.618,Fibonacci_0.786,Fibonacci_0.886,Fibonacci_low,Pivot,Support1,Resistance1,Support2,Resistance2,Prev_Pivot,Prev_Support1,Prev_Resistance1,Prev_Support2,Prev_Resistance2,%K,%D,SAR,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,return,log_return,lag1_close,lag2_close,rolling_mean_5,rolling_std_5,SMA_10,Volatility,Dollar_Volume,Year,Month,Day,Hour,open_macd_diff,rsi_open_ratio,open_close_ratio_ma5,macd_cross,bullish_candle_freq,previous_open,previous_open2,previous_high,previous_high2,previous_low,previous_low2,previous_bullish_candle_freq,signal,Trading_Signal,Pip_Value,previous_pip_value,previous_volume
2019-01-02,109.663,109.726,108.708,108.878,180488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.878,108.878,108.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.104,108.482,109.5,108.086,110.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.878,0.0,0.0,0.0,0.0,109.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19651172.464,2019,1,2,0,109.663,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,Sell,0.09184591928580614,0.0,0.0
2019-01-03,108.869,108.882,104.694,107.637,265762,0.0,0.0,0.0,-0.09899715099714967,-0.019799430199429938,0.0,0.0,0.0,0.0,0.0,108.46433333333334,108.60222222222222,108.7007142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.07100000000001,105.26000000000002,109.44800000000002,102.88300000000001,111.25900000000001,109.104,108.482,109.5,108.086,110.122,0.0,0.0,109.726,0.0,0.0,0.0,0.0,109.742,-0.011398078583368498,-0.011463534537798971,108.878,0.0,0.0,0.0,0.0,0.0,28605824.394,2019,1,3,0,108.96799715099715,0.0,0.0,0,0.0,109.663,0.0,109.726,0.0,108.708,0.0,0.0,-1,Sell,0.09290485613683028,0.09184591928580614,180488.0
2019-01-04,107.64,108.589,107.513,108.513,233040,0.02851329587855219,0.0,0.0,-0.10555050689524137,-0.03694964553859223,0.0,0.0,0.0,0.0,0.0,108.48055555555558,108.5823950617284,108.67389795918369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.205,107.821,108.89699999999999,107.129,109.28099999999999,107.07100000000001,105.26000000000002,109.44800000000002,102.88300000000001,111.25900000000001,0.0,0.0,109.62536,0.0,0.0,0.0,0.0,110.386,0.008138465397586447,0.008105526681127398,107.637,108.878,0.0,0.0,0.0,0.0,25287869.52,2019,1,4,0,107.74555050689524,0.0,0.0,0,0.0,108.869,109.663,108.882,109.726,104.694,108.708,0.0,1,Buy,0.09215485702173934,0.09290485613683028,265762.0
2019-01-07,108.482,108.747,108.019,108.714,150814,0.007883748353239626,0.0,0.0,-0.09344785972825775,-0.04824928837652534,0.0,0.0,0.0,0.0,0.0,108.5583703703704,108.61164060356653,108.67962682215745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.49333333333334,108.23966666666668,108.96766666666667,107.76533333333334,109.22133333333333,108.205,107.821,108.89699999999999,107.129,109.28099999999999,0.0,0.0,109.4281056,0.0,0.0,0.0,0.0,110.484,0.0018523126261369427,0.0018505992106323053,108.513,107.637,0.0,0.0,0.0,0.0,16395593.196,2019,1,7,0,108.57544785972826,0.0,0.0,0,0.0,107.64,108.869,108.589,108.882,107.513,104.694,0.0,1,Buy,0.09198447302095407,0.09215485702173934,233040.0
2019-01-08,108.709,109.087,108.441,108.741,156769,0.005565699280814478,0.0,0.0,-0.08074694972873431,-0.054748820646967136,108.49659999999999,0.0,0.0,0.0,0.0,108.61924691358027,108.6403871361073,108.68839441899209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.75633333333333,108.42566666666666,109.07166666666666,108.11033333333333,109.40233333333333,108.49333333333334,108.23966666666668,108.96766666666667,107.76533333333334,109.22133333333333,0.0,0.0,109.14405926399999,0.0,0.0,0.0,0.0,111.002,0.0002483580771566185,0.0002483272413948087,108.714,108.513,108.49659999999999,0.49790591480720714,0.0,0.0,17047217.829,2019,1,8,0,108.78974694972874,0.0,1.0016364693840738,0,0.0,108.482,107.64,108.747,108.589,108.019,107.513,0.0,1,Buy,0.0919616336064594,0.09198447302095407,150814.0
2019-01-09,108.728,109.004,107.973,108.132,160120,0.007066052446778963,0.0,0.0,-0.11845709773790247,-0.06749047606515421,108.34740000000002,0.0,0.0,0.0,0.0,108.45683127572019,108.52741221697235,108.60890950199322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.36966666666667,107.73533333333334,108.76633333333335,107.33866666666667,109.40066666666668,108.75633333333333,108.42566666666666,109.07166666666666,108.11033333333333,109.40233333333333,0.0,0.0,104.694,0.0,0.0,0.0,0.0,110.481,-0.005600463486633345,-0.005616204882519605,108.741,108.714,108.34740000000002,0.4657803130232048,0.0,0.0,17314095.84,2019,1,9,0,108.8464570977379,0.0,1.0012968448305268,0,0.0,108.709,108.482,109.087,108.747,108.441,108.019,0.0,-1,Sell,0.09247956201679429,0.0919616336064594,156769.0
2019-01-10,108.157,108.518,107.77,108.425,163182,0.0073852761793072414,0.0,0.0,-0.12327892768539073,-0.07864816638920152,108.505,0.0,0.0,0.0,0.0,108.44622085048013,108.50465394653406,108.5826367159942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.23766666666667,107.95733333333334,108.70533333333334,107.48966666666666,108.98566666666667,108.36966666666667,107.73533333333334,108.76633333333335,107.33866666666667,109.40066666666668,0.0,0.0,104.78020000000001,0.0,0.0,0.0,0.0,110.445,0.0027096511670920975,0.002705986680529374,108.132,108.741,108.505,0.2474722206632548,0.0,0.0,17693008.349999998,2019,1,10,0,108.28027892768539,0.0,0.99851331824149,0,0.0,108.728,108.709,109.004,109.087,107.973,108.441,0.0,1,Buy,0.09222965183306434,0.09247956201679429,160120.0
2019-01-11,108.423,108.599,108.145,108.55,126988,0.00496465813882413,0.0,0.0,-0.11568031664499756,-0.08605459644036073,108.5124,0.0,0.0,0.0,0.0,108.4808139003201,108.51473084730426,108.57797432799502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.43133333333333,108.26366666666665,108.71766666666666,107.97733333333332,108.88533333333334,108.23766666666667,107.95733333333334,108.70533333333334,107.48966666666666,108.98566666666667,0.0,0.0,104.94915200000001,0.0,0.0,0.0,0.0,110.604,0.0011528706479133621,0.001152206602870975,108.425,108.132,108.5124,0.2483229751754821,0.0,0.0,13784547.4,2019,1,11,0,108.538680316645,0.0,0.9998883484937309,0,0.0,108.157,108.728,108.518,109.004,107.77,107.973,0.0,1,Buy,0.09212344541685859,0.09222965183306434,163182.0
2019-01-14,108.51,108.547,107.987,108.161,96737,0.0044889472496931785,0.0,0.0,-0.13944003373133285,-0.09673168389855516,108.40180000000001,0.0,0.0,0.0,0.0,108.37420926688009,108.43612399234776,108.51840656685287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.23166666666667,107.91633333333334,108.47633333333334,107.67166666666667,108.79166666666667,108.43133333333333,108.26366666666665,108.71766666666666,107.97733333333332,108.88533333333334,0.0,0.0,105.19244288000002,107.21000000000001,0.0,0.0,0.0,110.602,-0.0035836020267158153,-0.003590038510256674,108.55,108.425,108.40180000000001,0.25900521230275336,0.0,0.0,10463170.657,2019,1,14,0,108.64944003373134,0.0,1.0009604907187564,0,0.0,108.423,108.157,108.599,108.518,108.145,107.77,0.0,-1,Sell,0.0924547665054872,0.09212344541685859,126988.0
2019-01-15,108.156,108.767,108.137,108.694,144696,0.005449889145725669,0.0,0.0,-0.11394761795875752,-0.10017487071059564,108.3924,0.0,0.0,0.0,0.0,108.48080617792007,108.49342977182603,108.54349134301675,109.19194081891328,107.6970591810867,0.0,0.0,0.0,0.0,0.0,0.0,108.53266666666667,108.29833333333335,108.92833333333334,107.90266666666668,109.16266666666667,108.23166666666667,107.91633333333334,108.47633333333334,107.67166666666667,108.79166666666667,0.0,0.0,105.49736744960002,106.8905,0.0,0.0,0.0,110.85,0.004927839054742478,0.004915736997577074,108.161,108.55,108.3924,0.2440374971187705,108.44449999999999,0.3737204094566472,15727587.024,2019,1,15,0,108.26994761795876,0.0,1.0000294111172519,0,6.0,108.51,108.423,108.547,108.599,107.987,108.145,0.0,1,Buy,0.092001398421256,0.0924547665054872,96737.0
